name,satellite,label,id
KIC 8044600,Kepler,non_planet,8044600.0
KIC 10991239,Kepler,non_planet,10991239.0
KIC 9345819,Kepler,non_planet,9345819.0
KIC 9180566,Kepler,non_planet,9180566.0
KIC 11092040,Kepler,non_planet,11092040.0
KIC 4851145,Kepler,non_planet,4851145.0
KIC 10292540,Kepler,non_planet,10292540.0
KIC 3732894,Kepler,non_planet,3732894.0
KIC 10220950,Kepler,non_planet,10220950.0
KIC 10342316,Kepler,non_planet,10342316.0
KIC 5305399,Kepler,non_planet,5305399.0
KIC 12021811,Kepler,non_planet,12021811.0
KIC 3962684,Kepler,non_planet,3962684.0
KIC 4730442,Kepler,non_planet,4730442.0
KIC 9643043,Kepler,non_planet,9643043.0
KIC 7177555,Kepler,non_planet,7177555.0
KIC 5802292,Kepler,non_planet,5802292.0
KIC 5126932,Kepler,non_planet,5126932.0
KIC 10034146,Kepler,non_planet,10034146.0
KIC 4175105,Kepler,non_planet,4175105.0
KIC 2437897,Kepler,non_planet,2437897.0
KIC 9307966,Kepler,non_planet,9307966.0
KIC 5556726,Kepler,non_planet,5556726.0
KIC 2554853,Kepler,non_planet,2554853.0
KIC 7889486,Kepler,non_planet,7889486.0
KIC 7889486,Kepler,non_planet,7889486.0
KIC 8233802,Kepler,non_planet,8233802.0
KIC 6116035,Kepler,non_planet,6116035.0
KIC 8958359,Kepler,non_planet,8958359.0
KIC 5480884,Kepler,non_planet,5480884.0
KIC 12506417,Kepler,non_planet,12506417.0
KIC 10187563,Kepler,non_planet,10187563.0
KIC 5544450,Kepler,non_planet,5544450.0
KIC 9307105,Kepler,non_planet,9307105.0
KIC 9959494,Kepler,non_planet,9959494.0
KIC 11456405,Kepler,non_planet,11456405.0
KIC 4544684,Kepler,non_planet,4544684.0
KIC 8975368,Kepler,non_planet,8975368.0
KIC 9291039,Kepler,non_planet,9291039.0
KIC 5168498,Kepler,non_planet,5168498.0
KIC 10489539,Kepler,non_planet,10489539.0
KIC 5651829,Kepler,non_planet,5651829.0
KIC 9094763,Kepler,non_planet,9094763.0
KIC 10338279,Kepler,non_planet,10338279.0
KIC 4851239,Kepler,non_planet,4851239.0
KIC 5009688,Kepler,non_planet,5009688.0
KIC 9489953,Kepler,non_planet,9489953.0
KIC 5305240,Kepler,non_planet,5305240.0
KIC 9838060,Kepler,non_planet,9838060.0
KIC 5389632,Kepler,non_planet,5389632.0
KIC 5951416,Kepler,non_planet,5951416.0
KIC 4645833,Kepler,non_planet,4645833.0
KIC 8940918,Kepler,non_planet,8940918.0
KIC 9827596,Kepler,non_planet,9827596.0
KIC 6206559,Kepler,non_planet,6206559.0
KIC 5024429,Kepler,non_planet,5024429.0
KIC 9532117,Kepler,non_planet,9532117.0
KIC 6928906,Kepler,non_planet,6928906.0
KIC 9821151,Kepler,non_planet,9821151.0
KIC 8330548,Kepler,non_planet,8330548.0
KIC 5130983,Kepler,non_planet,5130983.0
KIC 11093538,Kepler,non_planet,11093538.0
KIC 11044779,Kepler,non_planet,11044779.0
KIC 6438379,Kepler,non_planet,6438379.0
KIC 9145415,Kepler,non_planet,9145415.0
KIC 4545926,Kepler,non_planet,4545926.0
KIC 9396760,Kepler,non_planet,9396760.0
KIC 5119619,Kepler,non_planet,5119619.0
KIC 9582496,Kepler,non_planet,9582496.0
KIC 3343281,Kepler,non_planet,3343281.0
KIC 2573108,Kepler,non_planet,2573108.0
KIC 3336476,Kepler,non_planet,3336476.0
KIC 9083564,Kepler,non_planet,9083564.0
KIC 7335713,Kepler,non_planet,7335713.0
KIC 5185765,Kepler,non_planet,5185765.0
KIC 11294883,Kepler,non_planet,11294883.0
KIC 3832474,Kepler,non_planet,3832474.0
KIC 5471566,Kepler,non_planet,5471566.0
KIC 5814013,Kepler,non_planet,5814013.0
KIC 7117355,Kepler,non_planet,7117355.0
KIC 5653072,Kepler,non_planet,5653072.0
KIC 2707985,Kepler,non_planet,2707985.0
KIC 9899141,Kepler,non_planet,9899141.0
KIC 11305996,Kepler,non_planet,11305996.0
KIC 6859801,Kepler,non_planet,6859801.0
KIC 7767733,Kepler,non_planet,7767733.0
KIC 5201593,Kepler,non_planet,5201593.0
KIC 9007609,Kepler,non_planet,9007609.0
KIC 11038580,Kepler,non_planet,11038580.0
KIC 9509223,Kepler,non_planet,9509223.0
KIC 6720773,Kepler,non_planet,6720773.0
KIC 8056651,Kepler,non_planet,8056651.0
KIC 4665991,Kepler,non_planet,4665991.0
KIC 10191036,Kepler,non_planet,10191036.0
KIC 10420301,Kepler,non_planet,10420301.0
KIC 4634135,Kepler,non_planet,4634135.0
KIC 5876805,Kepler,non_planet,5876805.0
KIC 5818068,Kepler,non_planet,5818068.0
KIC 10139390,Kepler,non_planet,10139390.0
KIC 5273713,Kepler,non_planet,5273713.0
KIC 3526331,Kepler,non_planet,3526331.0
KIC 11496490,Kepler,non_planet,11496490.0
KIC 1430305,Kepler,non_planet,1430305.0
KIC 7117549,Kepler,non_planet,7117549.0
KIC 4774646,Kepler,non_planet,4774646.0
KIC 10030778,Kepler,non_planet,10030778.0
KIC 7870282,Kepler,non_planet,7870282.0
KIC 11153259,Kepler,non_planet,11153259.0
KIC 5783938,Kepler,non_planet,5783938.0
KIC 3445812,Kepler,non_planet,3445812.0
KIC 8960918,Kepler,non_planet,8960918.0
KIC 4647662,Kepler,non_planet,4647662.0
KIC 9822284,Kepler,non_planet,9822284.0
KIC 8940700,Kepler,non_planet,8940700.0
KIC 9850966,Kepler,non_planet,9850966.0
KIC 8747009,Kepler,non_planet,8747009.0
KIC 8379021,Kepler,non_planet,8379021.0
KIC 8104030,Kepler,non_planet,8104030.0
KIC 5282477,Kepler,non_planet,5282477.0
KIC 6681546,Kepler,non_planet,6681546.0
KIC 6421137,Kepler,non_planet,6421137.0
KIC 9893278,Kepler,non_planet,9893278.0
KIC 4548162,Kepler,non_planet,4548162.0
KIC 7293937,Kepler,non_planet,7293937.0
KIC 8043721,Kepler,non_planet,8043721.0
KIC 7985733,Kepler,non_planet,7985733.0
KIC 6522824,Kepler,non_planet,6522824.0
KIC 6802536,Kepler,non_planet,6802536.0
KIC 4750341,Kepler,non_planet,4750341.0
KIC 6612327,Kepler,non_planet,6612327.0
KIC 5211922,Kepler,non_planet,5211922.0
KIC 8129005,Kepler,non_planet,8129005.0
KIC 4840156,Kepler,non_planet,4840156.0
KIC 6468904,Kepler,non_planet,6468904.0
KIC 5709906,Kepler,non_planet,5709906.0
KIC 9777556,Kepler,non_planet,9777556.0
KIC 10753922,Kepler,non_planet,10753922.0
KIC 5980061,Kepler,non_planet,5980061.0
KIC 4059887,Kepler,non_planet,4059887.0
KIC 8288741,Kepler,non_planet,8288741.0
KIC 6852354,Kepler,non_planet,6852354.0
KIC 5816811,Kepler,non_planet,5816811.0
KIC 5303346,Kepler,non_planet,5303346.0
KIC 3858879,Kepler,non_planet,3858879.0
KIC 3342467,Kepler,non_planet,3342467.0
KIC 2711597,Kepler,non_planet,2711597.0
KIC 4851283,Kepler,non_planet,4851283.0
KIC 5024138,Kepler,non_planet,5024138.0
KIC 9086001,Kepler,non_planet,9086001.0
KIC 4927734,Kepler,non_planet,4927734.0
KIC 10031918,Kepler,non_planet,10031918.0
KIC 5276332,Kepler,non_planet,5276332.0
KIC 8625813,Kepler,non_planet,8625813.0
KIC 4651399,Kepler,non_planet,4651399.0
KIC 9953575,Kepler,non_planet,9953575.0
KIC 7887890,Kepler,non_planet,7887890.0
KIC 4544628,Kepler,non_planet,4544628.0
KIC 7052511,Kepler,non_planet,7052511.0
KIC 4764774,Kepler,non_planet,4764774.0
KIC 9910828,Kepler,non_planet,9910828.0
KIC 11867608,Kepler,non_planet,11867608.0
KIC 3644071,Kepler,non_planet,3644071.0
KIC 5360974,Kepler,non_planet,5360974.0
KIC 4670267,Kepler,non_planet,4670267.0
KIC 7435780,Kepler,non_planet,7435780.0
KIC 8938937,Kepler,non_planet,8938937.0
KIC 10556180,Kepler,non_planet,10556180.0
KIC 12401132,Kepler,non_planet,12401132.0
KIC 8308070,Kepler,non_planet,8308070.0
KIC 6956136,Kepler,non_planet,6956136.0
KIC 10661917,Kepler,non_planet,10661917.0
KIC 7799701,Kepler,non_planet,7799701.0
KIC 6233483,Kepler,non_planet,6233483.0
KIC 5392871,Kepler,non_planet,5392871.0
KIC 3858851,Kepler,non_planet,3858851.0
KIC 3858917,Kepler,non_planet,3858917.0
KIC 4466356,Kepler,non_planet,4466356.0
KIC 9474232,Kepler,non_planet,9474232.0
KIC 3859151,Kepler,non_planet,3859151.0
KIC 11456279,Kepler,non_planet,11456279.0
KIC 5398002,Kepler,non_planet,5398002.0
KIC 6680911,Kepler,non_planet,6680911.0
KIC 10356124,Kepler,non_planet,10356124.0
KIC 6286161,Kepler,non_planet,6286161.0
KIC 5385471,Kepler,non_planet,5385471.0
KIC 5471158,Kepler,non_planet,5471158.0
KIC 4847843,Kepler,non_planet,4847843.0
KIC 5120225,Kepler,non_planet,5120225.0
KIC 9656543,Kepler,non_planet,9656543.0
KIC 10751515,Kepler,non_planet,10751515.0
KIC 3348093,Kepler,non_planet,3348093.0
KIC 6182846,Kepler,non_planet,6182846.0
KIC 6442602,Kepler,non_planet,6442602.0
KIC 9851126,Kepler,non_planet,9851126.0
KIC 10484409,Kepler,non_planet,10484409.0
KIC 5796185,Kepler,non_planet,5796185.0
KIC 3945802,Kepler,non_planet,3945802.0
KIC 8719419,Kepler,non_planet,8719419.0
KIC 9028474,Kepler,non_planet,9028474.0
KIC 4349442,Kepler,non_planet,4349442.0
KIC 3644542,Kepler,non_planet,3644542.0
KIC 6182849,Kepler,non_planet,6182849.0
KIC 9851142,Kepler,non_planet,9851142.0
KIC 3442054,Kepler,non_planet,3442054.0
KIC 4079530,Kepler,non_planet,4079530.0
KIC 6445531,Kepler,non_planet,6445531.0
KIC 10677186,Kepler,non_planet,10677186.0
KIC 9025914,Kepler,non_planet,9025914.0
KIC 9366988,Kepler,non_planet,9366988.0
KIC 3102000,Kepler,non_planet,3102000.0
KIC 8266276,Kepler,non_planet,8266276.0
KIC 5887316,Kepler,non_planet,5887316.0
KIC 10651945,Kepler,non_planet,10651945.0
KIC 7117003,Kepler,non_planet,7117003.0
KIC 3240159,Kepler,non_planet,3240159.0
KIC 6147851,Kepler,non_planet,6147851.0
KIC 9658118,Kepler,non_planet,9658118.0
KIC 7132542,Kepler,non_planet,7132542.0
KIC 8589754,Kepler,non_planet,8589754.0
KIC 3757590,Kepler,non_planet,3757590.0
KIC 2437149,Kepler,non_planet,2437149.0
KIC 9715925,Kepler,non_planet,9715925.0
KIC 9529733,Kepler,non_planet,9529733.0
KIC 9613070,Kepler,non_planet,9613070.0
KIC 10845188,Kepler,non_planet,10845188.0
KIC 5709103,Kepler,non_planet,5709103.0
KIC 3098843,Kepler,non_planet,3098843.0
KIC 5887393,Kepler,non_planet,5887393.0
KIC 5456023,Kepler,non_planet,5456023.0
KIC 6187888,Kepler,non_planet,6187888.0
KIC 12021387,Kepler,non_planet,12021387.0
KIC 8044608,Kepler,non_planet,8044608.0
KIC 8760135,Kepler,non_planet,8760135.0
KIC 4073707,Kepler,non_planet,4073707.0
KIC 5730394,Kepler,non_planet,5730394.0
KIC 6956216,Kepler,non_planet,6956216.0
KIC 6137704,Kepler,non_planet,6137704.0
KIC 10275074,Kepler,non_planet,10275074.0
KIC 9110346,Kepler,non_planet,9110346.0
KIC 10259301,Kepler,non_planet,10259301.0
KIC 3120308,Kepler,non_planet,3120308.0
KIC 9991621,Kepler,non_planet,9991621.0
KIC 2852528,Kepler,non_planet,2852528.0
KIC 7032421,Kepler,non_planet,7032421.0
KIC 10798838,Kepler,non_planet,10798838.0
KIC 8560940,Kepler,non_planet,8560940.0
KIC 10292238,Kepler,non_planet,10292238.0
KIC 8733497,Kepler,non_planet,8733497.0
KIC 4255422,Kepler,non_planet,4255422.0
KIC 9837544,Kepler,non_planet,9837544.0
KIC 7877824,Kepler,non_planet,7877824.0
KIC 6469946,Kepler,non_planet,6469946.0
KIC 6947164,Kepler,non_planet,6947164.0
KIC 6233903,Kepler,non_planet,6233903.0
KIC 7212066,Kepler,non_planet,7212066.0
KIC 7212066,Kepler,non_planet,7212066.0
KIC 6675060,Kepler,non_planet,6675060.0
KIC 5716508,Kepler,non_planet,5716508.0
KIC 10518735,Kepler,non_planet,10518735.0
KIC 9489947,Kepler,non_planet,9489947.0
KIC 6960487,Kepler,non_planet,6960487.0
KIC 6309264,Kepler,non_planet,6309264.0
KIC 7021177,Kepler,non_planet,7021177.0
KIC 7122259,Kepler,non_planet,7122259.0
KIC 6190535,Kepler,non_planet,6190535.0
KIC 9834257,Kepler,non_planet,9834257.0
KIC 10748621,Kepler,non_planet,10748621.0
KIC 4824268,Kepler,non_planet,4824268.0
KIC 6527016,Kepler,non_planet,6527016.0
KIC 6431670,Kepler,non_planet,6431670.0
KIC 7376500,Kepler,non_planet,7376500.0
KIC 9636559,Kepler,non_planet,9636559.0
KIC 8095110,Kepler,non_planet,8095110.0
KIC 11499263,Kepler,non_planet,11499263.0
KIC 9775253,Kepler,non_planet,9775253.0
KIC 3858988,Kepler,non_planet,3858988.0
KIC 10798605,Kepler,non_planet,10798605.0
KIC 5895083,Kepler,non_planet,5895083.0
KIC 9714123,Kepler,non_planet,9714123.0
KIC 6198256,Kepler,non_planet,6198256.0
KIC 2437112,Kepler,non_planet,2437112.0
KIC 7987086,Kepler,non_planet,7987086.0
KIC 7374746,Kepler,non_planet,7374746.0
KIC 8668810,Kepler,non_planet,8668810.0
KIC 6519865,Kepler,non_planet,6519865.0
KIC 8868907,Kepler,non_planet,8868907.0
KIC 3865298,Kepler,non_planet,3865298.0
KIC 10091110,Kepler,non_planet,10091110.0
KIC 10091110,Kepler,non_planet,10091110.0
KIC 3542574,Kepler,non_planet,3542574.0
KIC 3544694,Kepler,non_planet,3544694.0
KIC 5952448,Kepler,non_planet,5952448.0
KIC 11874338,Kepler,non_planet,11874338.0
KIC 6199716,Kepler,non_planet,6199716.0
KIC 9468384,Kepler,non_planet,9468384.0
KIC 8868364,Kepler,non_planet,8868364.0
KIC 10092312,Kepler,non_planet,10092312.0
KIC 3964545,Kepler,non_planet,3964545.0
KIC 9656397,Kepler,non_planet,9656397.0
KIC 5444491,Kepler,non_planet,5444491.0
KIC 3735629,Kepler,non_planet,3735629.0
KIC 8244173,Kepler,non_planet,8244173.0
KIC 6546508,Kepler,non_planet,6546508.0
KIC 9886224,Kepler,non_planet,9886224.0
KIC 3735634,Kepler,non_planet,3735634.0
KIC 5730380,Kepler,non_planet,5730380.0
KIC 6058875,Kepler,non_planet,6058875.0
KIC 10735564,Kepler,non_planet,10735564.0
KIC 5962509,Kepler,non_planet,5962509.0
KIC 6359802,Kepler,non_planet,6359802.0
KIC 7121885,Kepler,non_planet,7121885.0
KIC 6205566,Kepler,non_planet,6205566.0
KIC 7287391,Kepler,non_planet,7287391.0
KIC 6756202,Kepler,non_planet,6756202.0
KIC 10215869,Kepler,non_planet,10215869.0
KIC 5456319,Kepler,non_planet,5456319.0
KIC 2307206,Kepler,non_planet,2307206.0
KIC 7025540,Kepler,non_planet,7025540.0
KIC 7620844,Kepler,non_planet,7620844.0
KIC 6677267,Kepler,non_planet,6677267.0
KIC 7732791,Kepler,non_planet,7732791.0
KIC 5736801,Kepler,non_planet,5736801.0
KIC 8177798,Kepler,non_planet,8177798.0
KIC 10489521,Kepler,non_planet,10489521.0
KIC 12643582,Kepler,non_planet,12643582.0
KIC 9328641,Kepler,non_planet,9328641.0
KIC 5991070,Kepler,non_planet,5991070.0
KIC 3757778,Kepler,non_planet,3757778.0
KIC 11875511,Kepler,non_planet,11875511.0
KIC 6233466,Kepler,non_planet,6233466.0
KIC 11249624,Kepler,non_planet,11249624.0
KIC 6426592,Kepler,non_planet,6426592.0
KIC 8491745,Kepler,non_planet,8491745.0
KIC 3970117,Kepler,non_planet,3970117.0
KIC 11147814,Kepler,non_planet,11147814.0
KIC 8892720,Kepler,non_planet,8892720.0
KIC 6032920,Kepler,non_planet,6032920.0
KIC 9468382,Kepler,non_planet,9468382.0
KIC 6145201,Kepler,non_planet,6145201.0
KIC 5986209,Kepler,non_planet,5986209.0
KIC 9226339,Kepler,non_planet,9226339.0
KIC 6525209,Kepler,non_planet,6525209.0
KIC 5534965,Kepler,non_planet,5534965.0
KIC 5512513,Kepler,non_planet,5512513.0
KIC 9965206,Kepler,non_planet,9965206.0
KIC 4247023,Kepler,non_planet,4247023.0
KIC 4848423,Kepler,non_planet,4848423.0
KIC 11403216,Kepler,non_planet,11403216.0
KIC 5774375,Kepler,non_planet,5774375.0
KIC 8263752,Kepler,non_planet,8263752.0
KIC 8263752,Kepler,non_planet,8263752.0
KIC 4164393,Kepler,non_planet,4164393.0
KIC 5513861,Kepler,non_planet,5513861.0
KIC 9948002,Kepler,non_planet,9948002.0
KIC 5264304,Kepler,non_planet,5264304.0
KIC 10960995,Kepler,non_planet,10960995.0
KIC 9592575,Kepler,non_planet,9592575.0
KIC 7898576,Kepler,non_planet,7898576.0
KIC 5806800,Kepler,non_planet,5806800.0
KIC 11671429,Kepler,non_planet,11671429.0
KIC 5392897,Kepler,non_planet,5392897.0
KIC 5282049,Kepler,non_planet,5282049.0
KIC 6023859,Kepler,non_planet,6023859.0
KIC 5471289,Kepler,non_planet,5471289.0
KIC 9783760,Kepler,non_planet,9783760.0
KIC 9528430,Kepler,non_planet,9528430.0
KIC 5529552,Kepler,non_planet,5529552.0
KIC 8882847,Kepler,non_planet,8882847.0
KIC 9773869,Kepler,non_planet,9773869.0
KIC 6707942,Kepler,non_planet,6707942.0
KIC 5023948,Kepler,non_planet,5023948.0
KIC 5113053,Kepler,non_planet,5113053.0
KIC 5817957,Kepler,non_planet,5817957.0
KIC 4743508,Kepler,non_planet,4743508.0
KIC 11519134,Kepler,non_planet,11519134.0
KIC 8552719,Kepler,non_planet,8552719.0
KIC 12164634,Kepler,non_planet,12164634.0
KIC 5193077,Kepler,non_planet,5193077.0
KIC 10068919,Kepler,non_planet,10068919.0
KIC 7353970,Kepler,non_planet,7353970.0
KIC 12316447,Kepler,non_planet,12316447.0
KIC 5823557,Kepler,non_planet,5823557.0
KIC 10491554,Kepler,non_planet,10491554.0
KIC 9785454,Kepler,non_planet,9785454.0
KIC 7136958,Kepler,non_planet,7136958.0
KIC 1995732,Kepler,non_planet,1995732.0
KIC 6069674,Kepler,non_planet,6069674.0
KIC 8356054,Kepler,non_planet,8356054.0
KIC 5653795,Kepler,non_planet,5653795.0
KIC 8635938,Kepler,non_planet,8635938.0
KIC 10464666,Kepler,non_planet,10464666.0
KIC 5024292,Kepler,non_planet,5024292.0
KIC 4659255,Kepler,non_planet,4659255.0
KIC 8263746,Kepler,non_planet,8263746.0
KIC 3428468,Kepler,non_planet,3428468.0
KIC 7115291,Kepler,non_planet,7115291.0
KIC 9907505,Kepler,non_planet,9907505.0
KIC 6369845,Kepler,non_planet,6369845.0
KIC 9230021,Kepler,non_planet,9230021.0
KIC 3662838,Kepler,non_planet,3662838.0
KIC 5471688,Kepler,non_planet,5471688.0
KIC 5471688,Kepler,non_planet,5471688.0
KIC 5130740,Kepler,non_planet,5130740.0
KIC 9892471,Kepler,non_planet,9892471.0
KIC 2019076,Kepler,non_planet,2019076.0
KIC 5879448,Kepler,non_planet,5879448.0
KIC 7376490,Kepler,non_planet,7376490.0
KIC 11968513,Kepler,non_planet,11968513.0
KIC 7866921,Kepler,non_planet,7866921.0
KIC 6113752,Kepler,non_planet,6113752.0
KIC 3098197,Kepler,non_planet,3098197.0
KIC 7045605,Kepler,non_planet,7045605.0
KIC 7877818,Kepler,non_planet,7877818.0
KIC 5636642,Kepler,non_planet,5636642.0
KIC 6515722,Kepler,non_planet,6515722.0
KIC 6679504,Kepler,non_planet,6679504.0
KIC 5560831,Kepler,non_planet,5560831.0
KIC 5305404,Kepler,non_planet,5305404.0
KIC 5473535,Kepler,non_planet,5473535.0
KIC 12106934,Kepler,non_planet,12106934.0
KIC 6222898,Kepler,non_planet,6222898.0
KIC 3955866,Kepler,non_planet,3955866.0
KIC 11200767,Kepler,non_planet,11200767.0
KIC 8589731,Kepler,non_planet,8589731.0
KIC 4356766,Kepler,non_planet,4356766.0
KIC 2167890,Kepler,non_planet,2167890.0
KIC 4935914,Kepler,non_planet,4935914.0
KIC 11303811,Kepler,non_planet,11303811.0
KIC 2437783,Kepler,non_planet,2437783.0
KIC 12062660,Kepler,non_planet,12062660.0
KIC 9777087,Kepler,non_planet,9777087.0
KIC 5956776,Kepler,non_planet,5956776.0
KIC 8883727,Kepler,non_planet,8883727.0
KIC 6516874,Kepler,non_planet,6516874.0
KIC 9161118,Kepler,non_planet,9161118.0
KIC 3556229,Kepler,non_planet,3556229.0
KIC 11911580,Kepler,non_planet,11911580.0
KIC 10583225,Kepler,non_planet,10583225.0
KIC 5215251,Kepler,non_planet,5215251.0
KIC 10383696,Kepler,non_planet,10383696.0
KIC 9777090,Kepler,non_planet,9777090.0
KIC 11455484,Kepler,non_planet,11455484.0
KIC 2446623,Kepler,non_planet,2446623.0
KIC 9596089,Kepler,non_planet,9596089.0
KIC 5738506,Kepler,non_planet,5738506.0
KIC 9777087,Kepler,non_planet,9777087.0
KIC 4247807,Kepler,non_planet,4247807.0
KIC 7700590,Kepler,non_planet,7700590.0
KIC 9053086,Kepler,non_planet,9053086.0
KIC 5467113,Kepler,non_planet,5467113.0
KIC 8240123,Kepler,non_planet,8240123.0
KIC 5114623,Kepler,non_planet,5114623.0
KIC 5114623,Kepler,non_planet,5114623.0
KIC 10031907,Kepler,non_planet,10031907.0
KIC 5480736,Kepler,non_planet,5480736.0
KIC 8487748,Kepler,non_planet,8487748.0
KIC 9892856,Kepler,non_planet,9892856.0
KIC 7137213,Kepler,non_planet,7137213.0
KIC 6795089,Kepler,non_planet,6795089.0
KIC 3340313,Kepler,non_planet,3340313.0
KIC 5021174,Kepler,non_planet,5021174.0
KIC 6314185,Kepler,non_planet,6314185.0
KIC 8620561,Kepler,non_planet,8620561.0
KIC 8937019,Kepler,non_planet,8937019.0
KIC 9896435,Kepler,non_planet,9896435.0
KIC 10352938,Kepler,non_planet,10352938.0
KIC 10676927,Kepler,non_planet,10676927.0
KIC 5649836,Kepler,non_planet,5649836.0
KIC 7620660,Kepler,non_planet,7620660.0
KIC 3836399,Kepler,non_planet,3836399.0
KIC 10491062,Kepler,non_planet,10491062.0
KIC 4058881,Kepler,non_planet,4058881.0
KIC 8621353,Kepler,non_planet,8621353.0
KIC 9394601,Kepler,non_planet,9394601.0
KIC 8494410,Kepler,non_planet,8494410.0
KIC 6863161,Kepler,non_planet,6863161.0
KIC 7840035,Kepler,non_planet,7840035.0
KIC 8543279,Kepler,non_planet,8543279.0
KIC 8047283,Kepler,non_planet,8047283.0
KIC 7090867,Kepler,non_planet,7090867.0
KIC 7612691,Kepler,non_planet,7612691.0
KIC 9761573,Kepler,non_planet,9761573.0
KIC 8042789,Kepler,non_planet,8042789.0
KIC 10095484,Kepler,non_planet,10095484.0
KIC 5467102,Kepler,non_planet,5467102.0
KIC 6780367,Kepler,non_planet,6780367.0
KIC 5471496,Kepler,non_planet,5471496.0
KIC 4544620,Kepler,non_planet,4544620.0
KIC 6863187,Kepler,non_planet,6863187.0
KIC 9719636,Kepler,non_planet,9719636.0
KIC 2452440,Kepler,non_planet,2452440.0
KIC 5020034,Kepler,non_planet,5020034.0
KIC 6974867,Kepler,non_planet,6974867.0
KIC 3114667,Kepler,non_planet,3114667.0
KIC 12109845,Kepler,non_planet,12109845.0
KIC 3954227,Kepler,non_planet,3954227.0
KIC 8651551,Kepler,non_planet,8651551.0
KIC 7115550,Kepler,non_planet,7115550.0
KIC 9532637,Kepler,non_planet,9532637.0
KIC 5305451,Kepler,non_planet,5305451.0
KIC 7174349,Kepler,non_planet,7174349.0
KIC 11824218,Kepler,non_planet,11824218.0
KIC 11667548,Kepler,non_planet,11667548.0
KIC 8868649,Kepler,non_planet,8868649.0
KIC 9715939,Kepler,non_planet,9715939.0
KIC 4751083,Kepler,non_planet,4751083.0
KIC 4751083,Kepler,non_planet,4751083.0
KIC 5903301,Kepler,non_planet,5903301.0
KIC 7695087,Kepler,non_planet,7695087.0
KIC 6200709,Kepler,non_planet,6200709.0
KIC 7013923,Kepler,non_planet,7013923.0
KIC 5360082,Kepler,non_planet,5360082.0
KIC 6543683,Kepler,non_planet,6543683.0
KIC 10555365,Kepler,non_planet,10555365.0
KIC 5481426,Kepler,non_planet,5481426.0
KIC 7983756,Kepler,non_planet,7983756.0
KIC 7289165,Kepler,non_planet,7289165.0
KIC 8949316,Kepler,non_planet,8949316.0
KIC 8912730,Kepler,non_planet,8912730.0
KIC 9784230,Kepler,non_planet,9784230.0
KIC 11466960,Kepler,non_planet,11466960.0
KIC 3124420,Kepler,non_planet,3124420.0
KIC 4649440,Kepler,non_planet,4649440.0
KIC 2437488,Kepler,non_planet,2437488.0
KIC 10083623,Kepler,non_planet,10083623.0
KIC 8043052,Kepler,non_planet,8043052.0
KIC 5435816,Kepler,non_planet,5435816.0
KIC 8559589,Kepler,non_planet,8559589.0
KIC 4372765,Kepler,non_planet,4372765.0
KIC 10268903,Kepler,non_planet,10268903.0
KIC 7017437,Kepler,non_planet,7017437.0
KIC 7220320,Kepler,non_planet,7220320.0
KIC 9291378,Kepler,non_planet,9291378.0
KIC 4949524,Kepler,non_planet,4949524.0
KIC 2697935,Kepler,non_planet,2697935.0
